product_url
https://www.flipkart.com/samsung-galaxy-f70e-5g-limelight-green-128-gb/p/itmf26a013c841a6?pid=MOBHMGHQ7MHMMHJZ&lid=LSTMOBHMGHQ7MHMMHJZ6Y5PNV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=6ea9497f-f1c2-42bf-b435-b159df4e0a9e.MOBHMGHQ7MHMMHJZ.SEARCH&ppt=None&ppn=None&ssid=cx9ra83k340000001783180916877&qH=eb4af0bf07c16429&ov_redirect=true
https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1?pid=MOBHKHPYQHGDVRTG&lid=LSTMOBHKHPYQHGDVRTGHKLHJJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=6ea9497f-f1c2-42bf-b435-b159df4e0a9e.MOBHKHPYQHGDVRTG.SEARCH&ppt=None&ppn=None&ssid=cx9ra83k340000001783180916877&qH=eb4af0bf07c16429&ov_redirect=true
https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079?pid=MOBHKHPYZFF8KUPC&lid=LSTMOBHKHPYZFF8KUPCXXI7UT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=6ea9497f-f1c2-42bf-b435-b159df4e0a9e.MOBHKHPYZFF8KUPC.SEARCH&ppt=None&ppn=None&ssid=cx9ra83k340000001783180916877&qH=eb4af0bf07c16429&ov_redirect=true
https://www.flipkart.com/poco-c85x-emerald-green-128-gb/p/itm2ed0d15dfc872?pid=MOBHMGG5JUYG9DCY&lid=LSTMOBHMGG5JUYG9DCYHB3OAA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=6ea9497f-f1c2-42bf-b435-b159df4e0a9e.MOBHMGG5JUYG9DCY.SEARCH&ppt=None&ppn=None&ssid=cx9ra83k340000001783180916877&qH=eb4af0bf07c16429&ov_redirect=true
https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6?pid=MOBHMGHHXHYZEAVB&lid=LSTMOBHMGHHXHYZEAVBR68SR7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=6ea9497f-f1c2-42bf-b435-b159df4e0a9e.MOBHMGHHXHYZEAVB.SEARCH&ppt=None&ppn=None&ssid=cx9ra83k340000001783180916877&qH=eb4af0bf07c16429&ov_redirect=true
