Title,Price,Rating,RAM,Display,Camera,Battery,Warranty
"POCO X8 Pro (Black, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (White, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"IQOO 15 5G (Alpha, 256 GB)","₹69,300",4.7,12 GB RAM | 256 GB ROM,17.4 cm (6.85 inch) Display,50MP Rear Camera,7000 mAh Battery,
"IQOO 15 5G (Legend, 256 GB)","₹69,980",4.7,12 GB RAM | 256 GB ROM,17.4 cm (6.85 inch) Display,50MP Rear Camera,7000 mAh Battery,
"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)","₹21,999",4.1,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.92 cm (6.66 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,7000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"POCO M8 (Glacial Blue, 128 GB)","₹20,000",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.2 cm (6.77 inch) Full HD+ Display,50MP Rear Camera | 20MP Front Camera,5520 mAh Battery,
"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 512 GB)","₹36,999",4.3,12 GB RAM | 512 GB ROM,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,7000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"Samsung Galaxy A17 5G (Black, 128 GB)","₹21,997",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme GT 7T (Racing Yellow, 256 GB)","₹30,999",4.3,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ AMOLED Display,50MP + 8MP | 32MP Front Camera,7000 mAh Li-ion Battery,standard 1-year warranty for the device  and a 6-month warranty for accessories
"REDMI A7 (Blue, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A17 5G (Blue, 128 GB)","₹20,290",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"OPPO K13 Turbo 5G (Purple Phantom, 128 GB)","₹26,294",4.4,8 GB RAM | 128 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Motorola Moto A10E,"₹1,261",4,4 MB RAM | 2 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) HVGA Display,0MP | 0MP Front Camera,800 mAh Battery,2 Years Domestic Replacement Warranty
"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)","₹30,999",4.4,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"IQOO Z11x 5G (Prismatic Green, 128 GB)","₹24,990",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,7200 mAh Battery,
"Apple iPhone 17e (White, 256 GB)","₹62,900",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,"48MP Rear Camera | A19 chip, 6 Core",1 year warranty for phone and 1 year warranty for in Box Accessories.,
"Samsung M36 5G (Orange Haze / Orange, 128 GB)","₹22,999",4.1,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,
"vivo Y11 5G (Cosmic Gold, 64 GB)","₹14,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Full HD Display,13MP + 0.08MP | 5MP Front Camera,6500 mAh Li-ion Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)","₹32,999",4.4,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
G'Five A7-C,₹558,3.5,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) VGA Display,0.3MP + 1MP,1150 mAh Battery,3 Month Manufacturer Warranty
"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹33,999",4.3,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,7000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"OPPO K13 Turbo 5G (Purple Phantom, 256 GB)","₹28,243",4.4,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"OPPO K13 Turbo 5G (White Knight, 256 GB)","₹28,243",4.4,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Gamma M25,"₹1,722",4.1,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,2MP Rear Camera,1000 mAh Battery,
G'Five U 339,₹649,3.8,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,3000 mAh Battery,
"MOTOROLA g67 power 5G Snapdragon (Pantone Cilantro, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,7000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
Motorola Moto A10E,"₹1,274",4,4 MB RAM | 2 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) HVGA Display,0MP | 0MP Front Camera,800 mAh Battery,2 Years Domestic Replacement Warranty
Kechaoda A26,₹979,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) FWVGA Display,800 mAh Battery,3 Months Company Warranty,
"Ai+ Nova 2 Ultra 5G (Red, 128 GB)","₹17,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,6000 mAh Li-polymer Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"Motorola g04s (Satin Blue, 64 GB)","₹9,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Ai+ Nova 2 Ultra 5G (Red, 128 GB)","₹17,999",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,6000 mAh Li-polymer Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
Kechaoda A26,₹979,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) FWVGA Display,800 mAh Battery,3 Months Company Warranty,
"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)","₹20,999",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,7000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"Infinix Hot 60 5G+ (Shadow Blue, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI A7 (Black, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
itel Ace2 Power,"₹1,399",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,2500 mAh Battery,
"Infinix Hot 60 5G+ (Caramel Glow, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI A7 (Blue, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Ace Black, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
itel Ace2 Power,"₹1,399",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera | 0MP Front Camera,2500 mAh Battery,
"Nokia 106 Dual Sim Keypad Phone, Built-in UPI Payments App, MP3 Player","₹1,614",3.6,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP | 0MP Front Camera,1000 mAh Battery,
Kechaoda A26,₹939,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) QVGA Display,0MP | 0MP Front Camera,800 mAh Battery,3 Months Company Warranty
"IQOO Z11x 5G (Prismatic Green, 128 GB)","₹22,963",4.3,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,7200 mAh Battery,
"REDMI 15A (Amaze Purple, 64 GB)","₹14,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Ace Black, 128 GB)","₹17,999",3.7,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
HOTLINE TIGER,₹699,3.7,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,1.3MP Rear Camera,2500 mAh Battery,
"REDMI 15 5G (Sandy Purple, 256 GB)","₹24,923",4.3,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Display,50MP Rear Camera,7000 mAh Battery,
"REDMI 15A (Amaze Purple, 128 GB)","₹17,999",3.7,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Ace Black, 64 GB)","₹14,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A17 5G (Gray, 128 GB)","₹19,474",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy M56 5G (Black, 128 GB)","₹25,120",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera,5000 mAh Battery,one-year warranty covering the device itself
"vivo T5 Pro 5G (Cosmic Black, 256 GB)","₹36,999",4.5,8 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Full HD+ AMOLED Display,50MP + 2MP | 32MP Front Camera,9020 mAh Battery,1 Year Warranty
"MOTOROLA edge 70 pro (Marble - PANTONE Lily white (white), 256 GB)","₹39,999",4.4,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Super AMOLED Display,50MP + 50MP | 50MP Front Camera,6500 mAh Silicon-Carbon Battery,1 Year on Handset and 6 Months on Accessories
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹31,999",4.4,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Super HD Display,50MP + 13MP | 32MP Front Camera,7000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"Google Pixel 10 (Indigo, 256 GB)","₹74,999",4.5,12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,48MP + 13MP + 10.8MP | 10.5MP Front Camera,4970 mAh Battery,1 Year Domestic Warranty
"POCO X8 Pro (Black, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (Iron man edition, 256 GB)","₹39,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA Edge 70 Pro+ (Sculpted Wood PANTONE Chicory coffee (Brown), 256 GB)","₹47,999",4.3,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ Super AMOLED Display,50MP + 50MP + 50MP | 50MP Front Camera,6500 mAh Silicon-Carbon Battery,1 Year on Handset and 6 Months on Accessories
"MOTOROLA g57 power 5G Snapdragon (Pantone Corsair, 128 GB)","₹20,999",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 8MP Front Camera,7000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO X7 5G (Yellow, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP + 8MP + 2MP | 20MP Front Camera,5500 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C85x (Elite Black, 64 GB)","₹12,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,32MP Rear Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI A7 (Black, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Kechaoda A26,₹979,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,3 Months Company Warranty,
"IQOO Z11x 5G (Titan Black, 128 GB)","₹22,959",4.3,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,7200 mAh Battery,
"POCO X8 Pro (Black, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (White, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO K13 Turbo 5G (Midnight Maverick, 128 GB)","₹26,294",4.4,8 GB RAM | 128 GB ROM,17.27 cm (6.8 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy M17e 5G (Blitz Blue, 128 GB)","₹15,490",4,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"OnePlus Nord 6 (Pitch Black, 256 GB)","₹44,751",4.5,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP Rear Camera,9000 mAh Battery,"one-year limited warranty starting from the date of delivery, covering manufacturing defects in materials and workmanship"
itel Power 450 | 2.4 inch Big Display | 2500 mAh Battery | Type C Charging,"₹1,495",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,2500 mAh Battery,
"REDMI A7 (Blue, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Ace Black, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
LAVA A1 Josh BOL,"₹1,099",4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Quarter QVGA Display,0MP | 0MP Front Camera,1000 mAh Battery,1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box
"Samsung M36 5G (Light Green, 128 GB)","₹18,510",4.3,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme GT 7T (IceSense Blue, 512 GB)","₹33,999",4.4,12 GB RAM | 512 GB ROM,17.27 cm (6.8 inch) Full HD+ AMOLED Display,50MP + 8MP | 32MP Front Camera,7000 mAh Li-ion Battery,standard 1-year warranty for the device  and a 6-month warranty for accessories
"Nokia 220 4G Dual SIM Keypad Phone, Built-in UPI App, USB Type C","₹3,699",4,64 MB RAM | 64 MB ROM,7.11 cm (2.8 inch) Display,1450 mAh Battery,1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,
"Infinix SMART 10 (Iris Blue, 64 GB)","₹10,999",4.3,4 GB RAM | 64 GB ROM,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo Y05 (Mystic Blue, 64 GB)","₹12,999",3.6,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,6500 mAh Li-ion Battery,1 Year Warranty
"POCO X8 Pro (Black, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
LAVA A3 Torch,"₹1,313",4.1,4 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) HVGA Display,0.3MP + 0MP | 0MP Front Camera,1750 mAh Battery,1 Year Handset Domestic warranty
Kechaoda K115,"₹1,049",4.1,32 MB RAM | 32 GB ROM | Expandable Upto 32 MB,3.66 cm (1.44 inch) NA Display,0.3MP + 0MP | 0MP Front Camera,850 mAh Battery,3 Months Company Warranty
"REDMI A7 (Black, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
